Comunidades y Ciudades Autónomas	Grupos ECOICOP ver.2	Tipo de dato	Periodo	Total
15 Navarra, Comunidad Foral de	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2014	-0,7
15 Navarra, Comunidad Foral de	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2013	2,3
15 Navarra, Comunidad Foral de	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2012	2,7
15 Navarra, Comunidad Foral de	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2011	1,5
15 Navarra, Comunidad Foral de	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2010	-1,2
15 Navarra, Comunidad Foral de	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2009	-1
15 Navarra, Comunidad Foral de	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2008	5,7
15 Navarra, Comunidad Foral de	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2007	3
15 Navarra, Comunidad Foral de	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2006	4,2
15 Navarra, Comunidad Foral de	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2005	3,3
15 Navarra, Comunidad Foral de	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2004	4
15 Navarra, Comunidad Foral de	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2003	3,7
15 Navarra, Comunidad Foral de	01 Alimentos y bebidas no alcohólicas	Variación de las medias anuales	2002	""
15 Navarra, Comunidad Foral de	02 Bebidas alcohólicas y tabaco	Media anual	2025	100
15 Navarra, Comunidad Foral de	02 Bebidas alcohólicas y tabaco	Media anual	2024	95,219
15 Navarra, Comunidad Foral de	02 Bebidas alcohólicas y tabaco	Media anual	2023	91,914
15 Navarra, Comunidad Foral de	02 Bebidas alcohólicas y tabaco	Media anual	2022	85,203
15 Navarra, Comunidad Foral de	02 Bebidas alcohólicas y tabaco	Media anual	2021	82,176
